1777, 300, 0.028481 
1777, 301, 0.028481 
1777, 302, 0.028481 
1777, 303, 0.0307425 
1777, 304, 0.0325318 
1777, 305, 0.0326779 
1777, 306, 0.0312363 
1777, 307, 0.0266118 
1777, 308, 0.0204612 
1777, 309, 0.0145233 
1777, 310, 0.0102626 
1777, 311, 0.00716022 
1777, 312, 0.00455618 
1777, 313, 0.00381897 
1777, 314, 0.00329115 
1777, 315, 0.00336584 
1777, 316, 0.00542297 
1777, 317, 0.00891267 
1777, 318, 0.0140686 
1777, 319, 0.0214737 
1777, 320, 0.0298219 
1777, 321, 0.0362093 
1777, 322, 0.0415425 
1777, 323, 0.0427393 
1777, 324, 0.0397218 
1777, 325, 0.0341634 
1777, 326, 0.0301749 
1777, 327, 0.0269859 
1777, 328, 0.0267902 
1777, 329, 0.0288788 
1777, 330, 0.0304371 
1777, 331, 0.0283424 
1777, 332, 0.0242272 
1777, 333, 0.0182779 
1777, 334, 0.0119128 
1777, 335, 0.0089444 
1777, 336, 0.0110431 
1777, 337, 0.0159041 
1777, 338, 0.0227909 
1777, 339, 0.0315199 
1777, 340, 0.0384773 
1777, 341, 0.0430175 
1777, 342, 0.046632 
1777, 343, 0.0496654 
1777, 344, 0.0513147 
1777, 345, 0.0522731 
1777, 346, 0.0534625 
1777, 347, 0.0544038 
1777, 348, 0.0540156 
1777, 349, 0.0520672 
1777, 350, 0.051573 
1777, 351, 0.0513308 
1777, 352, 0.0506904 
1777, 353, 0.0510732 
1777, 354, 0.0532877 
1777, 355, 0.0544098 
1777, 356, 0.0538943 
1777, 357, 0.0527632 
1777, 358, 0.051505 
1777, 359, 0.0495448 
1777, 360, 0.0474047 
1777, 361, 0.0468641 
1777, 362, 0.0477435 
1777, 363, 0.0481098 
1777, 364, 0.0483988 
1777, 365, 0.0497913 
1777, 366, 0.0508127 
1777, 367, 0.0511673 
1777, 368, 0.0519342 
1777, 369, 0.0534916 
1777, 370, 0.0541592 
1777, 371, 0.0546392 
1777, 372, 0.0556325 
1777, 373, 0.0571143 
1777, 374, 0.0580225 
1777, 375, 0.0591918 
1777, 376, 0.0603623 
1777, 377, 0.0610205 
1777, 378, 0.0613934 
1777, 379, 0.0625478 
1777, 380, 0.0647636 
1777, 381, 0.0681332 
1777, 382, 0.0721396 
1777, 383, 0.0758127 
1777, 384, 0.0779722 
1777, 385, 0.0779485 
1777, 386, 0.0760711 
1777, 387, 0.0731319 
1777, 388, 0.0698342 
1777, 389, 0.0675119 
1777, 390, 0.0667992 
1777, 391, 0.067271 
1777, 392, 0.0687084 
1777, 393, 0.0711597 
1777, 394, 0.0734927 
1777, 395, 0.0752706 
1777, 396, 0.0765485 
1777, 397, 0.0771265 
1777, 398, 0.0771722 
1777, 399, 0.0773554 
1777, 400, 0.0776876 
1777, 401, 0.0780903 
1777, 402, 0.0786177 
1777, 403, 0.0789359 
1777, 404, 0.0786637 
1777, 405, 0.0779226 
1777, 406, 0.0767917 
1777, 407, 0.0755368 
1777, 408, 0.0746394 
1777, 409, 0.0745231 
1777, 410, 0.0749462 
1777, 411, 0.0761303 
1777, 412, 0.0778805 
1777, 413, 0.0793623 
1777, 414, 0.0800549 
1777, 415, 0.0803311 
1777, 416, 0.0801467 
1777, 417, 0.0793059 
1777, 418, 0.0782369 
1777, 419, 0.0774884 
1777, 420, 0.077153 
1777, 421, 0.0772577 
1777, 422, 0.0781387 
1777, 423, 0.0796088 
1777, 424, 0.0817274 
1777, 425, 0.0840421 
1777, 426, 0.0862916 
1777, 427, 0.0884079 
1777, 428, 0.0908495 
1777, 429, 0.0925744 
1777, 430, 0.0938231 
1777, 431, 0.0945523 
1777, 432, 0.094493 
1777, 433, 0.0935171 
1777, 434, 0.0926082 
1777, 435, 0.0915728 
1777, 436, 0.0905182 
1777, 437, 0.0894349 
1777, 438, 0.0882423 
1777, 439, 0.0868196 
1777, 440, 0.0854385 
1777, 441, 0.0843675 
1777, 442, 0.0842388 
1777, 443, 0.0847848 
1777, 444, 0.0856258 
1777, 445, 0.0867509 
1777, 446, 0.0879934 
1777, 447, 0.0886752 
1777, 448, 0.0889943 
1777, 449, 0.0893722 
1777, 450, 0.0896758 
1777, 451, 0.0897764 
1777, 452, 0.0900623 
1777, 453, 0.0908003 
1777, 454, 0.0913117 
1777, 455, 0.0916083 
1777, 456, 0.0918669 
1777, 457, 0.0918867 
1777, 458, 0.091332 
1777, 459, 0.0912037 
1777, 460, 0.0913398 
1777, 461, 0.0915299 
1777, 462, 0.0919187 
1777, 463, 0.0927913 
1777, 464, 0.0934636 
1777, 465, 0.0938293 
1777, 466, 0.0938787 
1777, 467, 0.0936359 
1777, 468, 0.0929998 
1777, 469, 0.0922845 
1777, 470, 0.0922036 
1777, 471, 0.0928582 
1777, 472, 0.0938428 
1777, 473, 0.0947697 
1777, 474, 0.0951872 
1777, 475, 0.0946879 
1777, 476, 0.0937804 
1777, 477, 0.092719 
1777, 478, 0.0917071 
1777, 479, 0.0910623 
1777, 480, 0.0907058 
1777, 481, 0.0898908 
1777, 482, 0.088756 
1777, 483, 0.0873787 
1777, 484, 0.0860364 
1777, 485, 0.0847826 
1777, 486, 0.0840407 
1777, 487, 0.0839548 
1777, 488, 0.0846462 
1777, 489, 0.0855259 
1777, 490, 0.0865065 
1777, 491, 0.0872069 
1777, 492, 0.0872711 
1777, 493, 0.0866233 
1777, 494, 0.0855122 
1777, 495, 0.0842837 
1777, 496, 0.0833017 
1777, 497, 0.0826632 
1777, 498, 0.0822983 
1777, 499, 0.0823205 
1777, 500, 0.0822935 
1777, 501, 0.0822468 
1777, 502, 0.0822099 
1777, 503, 0.0822371 
1777, 504, 0.0821898 
1777, 505, 0.0822256 
1777, 506, 0.082085 
1777, 507, 0.0816876 
1777, 508, 0.0809606 
1777, 509, 0.0801501 
1777, 510, 0.0794152 
1777, 511, 0.0786889 
1777, 512, 0.0779175 
1777, 513, 0.0772089 
1777, 514, 0.0765568 
1777, 515, 0.0758621 
1777, 516, 0.0754359 
1777, 517, 0.0755563 
1777, 518, 0.0760866 
1777, 519, 0.0769321 
1777, 520, 0.0779683 
1777, 521, 0.07887 
1777, 522, 0.0794826 
1777, 523, 0.0799712 
1777, 524, 0.0798912 
1777, 525, 0.0792919 
1777, 526, 0.0786931 
1777, 527, 0.0780041 
1777, 528, 0.0770625 
1777, 529, 0.0763957 
1777, 530, 0.0762521 
1777, 531, 0.0761454 
1777, 532, 0.0761673 
1777, 533, 0.0764148 
1777, 534, 0.0768037 
1777, 535, 0.0771686 
1777, 536, 0.0775779 
1777, 537, 0.0780307 
1777, 538, 0.0782986 
1777, 539, 0.0780438 
1777, 540, 0.0771363 
1777, 541, 0.0758379 
1777, 542, 0.0744147 
1777, 543, 0.0732491 
1777, 544, 0.0728405 
1777, 545, 0.0732797 
1777, 546, 0.0742294 
1777, 547, 0.0752294 
1777, 548, 0.0761519 
1777, 549, 0.0768556 
1777, 550, 0.0773901 
1777, 551, 0.0777178 
1777, 552, 0.0778386 
1777, 553, 0.0776747 
1777, 554, 0.0770615 
1777, 555, 0.075948 
1777, 556, 0.074704 
1777, 557, 0.0736418 
1777, 558, 0.0729119 
1777, 559, 0.0726608 
1777, 560, 0.0729611 
1777, 561, 0.0735215 
1777, 562, 0.0741904 
1777, 563, 0.0747413 
1777, 564, 0.0749409 
1777, 565, 0.0746407 
1777, 566, 0.0741571 
1777, 567, 0.0738305 
1777, 568, 0.0736913 
1777, 569, 0.0737428 
1777, 570, 0.0739461 
1777, 571, 0.0740298 
1777, 572, 0.0736107 
1777, 573, 0.0729946 
1777, 574, 0.0726829 
1777, 575, 0.0730181 
1777, 576, 0.074072 
1777, 577, 0.0757576 
1777, 578, 0.0776778 
1777, 579, 0.079323 
1777, 580, 0.0805479 
1777, 581, 0.0813244 
1777, 582, 0.0819694 
1777, 583, 0.0828791 
1777, 584, 0.0842193 
1777, 585, 0.0856309 
1777, 586, 0.0869844 
1777, 587, 0.0881443 
1777, 588, 0.0888118 
1777, 589, 0.0889316 
1777, 590, 0.088753 
1777, 591, 0.088281 
1777, 592, 0.0877249 
1777, 593, 0.0871749 
1777, 594, 0.0866647 
1777, 595, 0.0864365 
1777, 596, 0.0872346 
1777, 597, 0.0881998 
1777, 598, 0.0891947 
1777, 599, 0.0905182 
1777, 600, 0.0916537 
1777, 601, 0.0915032 
1777, 602, 0.0913301 
1777, 603, 0.0917943 
1777, 604, 0.092571 
1777, 605, 0.0939198 
1777, 606, 0.0964028 
1777, 607, 0.0991161 
1777, 608, 0.10115 
1777, 609, 0.102469 
1777, 610, 0.103252 
1777, 611, 0.103635 
1777, 612, 0.10388 
1777, 613, 0.104462 
1777, 614, 0.10576 
1777, 615, 0.107646 
1777, 616, 0.109423 
1777, 617, 0.111494 
1777, 618, 0.113981 
1777, 619, 0.116288 
1777, 620, 0.118285 
1777, 621, 0.120648 
1777, 622, 0.12308 
1777, 623, 0.125222 
1777, 624, 0.127192 
1777, 625, 0.129221 
1777, 626, 0.131532 
1777, 627, 0.133456 
1777, 628, 0.135075 
1777, 629, 0.137107 
1777, 630, 0.139817 
1777, 631, 0.142651 
1777, 632, 0.146187 
1777, 633, 0.150518 
1777, 634, 0.154711 
1777, 635, 0.158424 
1777, 636, 0.162061 
1777, 637, 0.16591 
1777, 638, 0.169894 
1777, 639, 0.174628 
1777, 640, 0.179993 
1777, 641, 0.185472 
1777, 642, 0.190677 
1777, 643, 0.195532 
1777, 644, 0.199489 
1777, 645, 0.202142 
1777, 646, 0.203979 
1777, 647, 0.205465 
1777, 648, 0.206896 
1777, 649, 0.208813 
1777, 650, 0.212089 
1777, 651, 0.216245 
1777, 652, 0.220723 
1777, 653, 0.225045 
1777, 654, 0.228931 
1777, 655, 0.232158 
1777, 656, 0.235408 
1777, 657, 0.23914 
1777, 658, 0.243693 
1777, 659, 0.249079 
1777, 660, 0.255183 
1777, 661, 0.261366 
1777, 662, 0.266682 
1777, 663, 0.271042 
1777, 664, 0.274834 
1777, 665, 0.277915 
1777, 666, 0.280367 
1777, 667, 0.282964 
1777, 668, 0.285694 
1777, 669, 0.288345 
1777, 670, 0.291064 
1777, 671, 0.294045 
1777, 672, 0.29692 
1777, 673, 0.299646 
1777, 674, 0.302086 
1777, 675, 0.30397 
1777, 676, 0.305404 
1777, 677, 0.306927 
1777, 678, 0.309142 
1777, 679, 0.311944 
1777, 680, 0.315432 
1777, 681, 0.318895 
1777, 682, 0.322346 
1777, 683, 0.325112 
1777, 684, 0.326941 
1777, 685, 0.328085 
1777, 686, 0.329461 
1777, 687, 0.33089 
1777, 688, 0.331968 
1777, 689, 0.333343 
1777, 690, 0.335249 
1777, 691, 0.337141 
1777, 692, 0.338299 
1777, 693, 0.339645 
1777, 694, 0.34103 
1777, 695, 0.342314 
1777, 696, 0.343147 
1777, 697, 0.344148 
1777, 698, 0.344148 
1777, 699, 0.344148
